Date,Open,High,Low,Close,Adj Close,Volume,sentiment
2019-12-31,156.77000427246094,157.77000427246094,156.4499969482422,157.6999969482422,151.96568298339844,18369400,
2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,154.7794952392578,22622100,0.05552374393283484
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,152.8522491455078,21116200,0.15666666666666668
2020-01-06,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,153.24732971191406,20813700,0.1618551587301587
2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,151.85008239746094,21634100,0.13143978966045294
2020-01-08,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,154.268798828125,27746500,0.14823994252873562
2020-01-09,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,156.19607543945312,21385000,0.24003356556637803
2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,155.47332763671875,20725900,0.17966814724627225
2020-01-13,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,157.34280395507812,21626500,0.04729166666666667
2020-01-14,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,156.23460388183594,23477400,0.1381931216931217
2020-01-15,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,157.24642944335938,21417900,0.10284722222222221
2020-01-16,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,160.12770080566406,23865400,0.010063085063085068
2020-01-17,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,161.02391052246094,34371700,0.13145071403692093
2020-01-21,166.67999267578125,168.19000244140625,166.42999267578125,166.5,160.4457244873047,29517200,0.0733896103896104
2020-01-22,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,159.67478942871094,24138800,0.07498032031625781
2020-01-23,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,160.65771484375,19680800,0.07671270528413385
2020-01-24,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,159.03880310058594,24918100,0.2103769841269841
2020-01-27,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,156.37916564941406,32078100,0.17500000000000002
2020-01-28,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,159.44354248046875,24899900,0.2134343584656085
2020-01-29,167.83999633789062,168.75,165.69000244140625,168.0399932861328,161.92971801757812,34754500,0.1047702659030784
2020-01-30,174.0500030517578,174.0500030517578,170.7899932861328,172.77999877929688,166.4973602294922,51597500,0.12148241769015918
2020-01-31,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,164.0400848388672,36142700,0.10678772471741223
2020-02-03,170.42999267578125,174.5,170.39999389648438,174.3800048828125,168.0391845703125,30107000,0.09456521739130434
2020-02-04,177.13999938964844,180.63999938964844,176.30999755859375,180.1199951171875,173.57044982910156,36433300,0.06139370724440169
2020-02-05,184.02999877929688,184.1999969482422,178.41000366210938,179.89999389648438,173.3584747314453,39186300,0.06951537458783835
2020-02-06,180.97000122070312,183.82000732421875,180.05999755859375,183.6300048828125,176.95281982421875,27751400,0.0747277517564403
2020-02-07,182.8500061035156,185.6300048828125,182.47999572753903,183.88999938964844,177.20339965820312,33529100,0.01852520985585502
2020-02-10,183.5800018310547,188.83999633789065,183.25,188.6999969482422,181.83848571777344,35844300,0.22584940312213042
2020-02-11,190.6499938964844,190.6999969482422,183.5,184.44000244140625,177.73342895507812,53159900,0.06727612665112666
2020-02-12,185.5800018310547,185.8500061035156,181.8500061035156,184.7100067138672,177.9935760498047,47062900,0.16725925925925927
2020-02-13,183.0800018310547,186.22999572753903,182.8699951171875,183.7100067138672,177.02992248535156,35295800,0.0608283945180875
2020-02-14,183.25,185.41000366210935,182.6499938964844,185.3500061035156,178.61029052734375,23149500,0.06268398268398269
2020-02-18,185.6100006103516,187.6999969482422,185.5,187.22999572753903,180.4219207763672,27792200,0.03965201465201465
2020-02-19,188.05999755859372,188.17999267578125,186.47000122070312,187.27999877929688,180.96304321289065,29997500,0.13619171626984128
2020-02-20,186.9499969482422,187.25,181.1000061035156,184.4199981689453,178.19952392578125,36862400,0.08259492243867245
2020-02-21,183.1699981689453,183.5,177.25,178.58999633789062,172.56614685058594,48572600,-0.038655045351473925
2020-02-24,167.77000427246094,174.5500030517578,163.22999572753906,170.88999938964844,165.12588500976562,68311100,-0.0048216540404040446
2020-02-25,174.1999969482422,174.83999633789062,167.64999389648438,168.07000732421875,162.40103149414062,68073300,0.10464285714285715
2020-02-26,169.7100067138672,173.25999450683594,168.2100067138672,170.1699981689453,164.43014526367188,56206100,-0.009422979797979798
